k,theta,eyevectorX,eyevectorY,eyevectorZ,truthvectorX,truthvectorY,truthvectorZ
7,5.424372,-0.3732736,-0.3209487,0.870436,-9.81875,-10.04882,20.64122
7,5.439452,-0.3736818,-0.3205368,0.8704126,-9.819063,-10.04878,20.64112
7,5.441325,-0.3739043,-0.3204159,0.8703616,-9.819281,-10.04871,20.6412
7,5.439668,-0.3740837,-0.3203888,0.8702945,-9.81982,-10.04852,20.64032
7,5.434875,-0.3742859,-0.3203902,0.870207,-9.820091,-10.04837,20.64021
7,5.431953,-0.3743624,-0.3204161,0.8701645,-9.820345,-10.04823,20.63985
7,5.428345,-0.3742815,-0.3204937,0.8701707,-9.820321,-10.04815,20.64038
7,5.416165,-0.3741408,-0.3207333,0.870143,-9.820189,-10.04812,20.64129
7,5.425961,-0.374045,-0.3206207,0.8702257,-9.820527,-10.04803,20.6405
7,5.4256,-0.3739921,-0.3206368,0.8702425,-9.820477,-10.048,20.64096
7,5.434442,-0.3738487,-0.3205659,0.8703302,-9.820913,-10.04786,20.6398
7,5.48798,-0.3735952,-0.3197821,0.8707274,-9.821247,-10.04776,20.63865
7,5.495688,-0.3734862,-0.3197127,0.8707995,-9.821579,-10.04766,20.63766
7,5.526093,-0.3733232,-0.3192776,0.8710291,-9.821779,-10.04762,20.63692
7,5.53403,-0.373269,-0.3191909,0.871084,-9.822126,-10.04752,20.63552
7,5.536757,-0.3727731,-0.3193851,0.8712252,-9.822599,-10.04739,20.63328
7,5.55305,-0.3726253,-0.3191653,0.871369,-9.822699,-10.04725,20.63327
7,5.557389,-0.3725391,-0.3191526,0.8714105,-9.823093,-10.04714,20.63187
7,5.590194,-0.3723871,-0.3186648,0.8716539,-9.82325,-10.04697,20.63131
7,5.594715,-0.3724149,-0.3185881,0.8716701,-9.823457,-10.04693,20.63076
7,5.629114,-0.3725444,-0.3179277,0.8718559,-9.823154,-10.04684,20.63181
7,5.671052,-0.3728901,-0.3170658,0.872022,-9.822919,-10.04682,20.63246
7,5.6851,-0.3731099,-0.3167421,0.8720456,-9.82297,-10.04676,20.63238
7,5.69619,-0.3733154,-0.3164942,0.8720477,-9.823193,-10.04674,20.63142
7,5.694745,-0.3734026,-0.316484,0.872014,-9.8232,-10.04673,20.63147
7,5.699836,-0.37356,-0.3163337,0.8720011,-9.823157,-10.04675,20.63165
7,5.707465,-0.3735508,-0.3162194,0.8720465,-9.823269,-10.04673,20.63112
7,5.706675,-0.3737149,-0.3161708,0.8719938,-9.823172,-10.04677,20.63114
7,5.721732,-0.3738222,-0.3158849,0.8720514,-9.823271,-10.04678,20.63065
7,5.729708,-0.3738301,-0.3157662,0.8720911,-9.823437,-10.04679,20.62979
7,5.814262,-0.3752852,-0.3138059,0.8721737,-9.82347,-10.04681,20.62963
7,5.814397,-0.3754086,-0.3137671,0.8721345,-9.823505,-10.04683,20.62928
7,5.820596,-0.3753275,-0.3136966,0.8721948,-9.823508,-10.04684,20.62908
7,5.823189,-0.3752794,-0.3136697,0.8722252,-9.823412,-10.04685,20.62907
7,5.833211,-0.3751208,-0.3135454,0.8723381,-9.823042,-10.04691,20.62972
7,5.838719,-0.3750801,-0.3134573,0.8723872,-9.822812,-10.04696,20.6303
7,5.852768,-0.3750984,-0.3132113,0.8724677,-9.822672,-10.04701,20.63052
7,5.858693,-0.3752168,-0.3130475,0.8724756,-9.822273,-10.04707,20.63159
7,5.878333,-0.37546,-0.312628,0.8725214,-9.822168,-10.04708,20.6317
7,5.882432,-0.37513,-0.3126759,0.8726461,-9.822124,-10.04707,20.63172
7,5.879133,-0.3751382,-0.3127243,0.8726253,-9.822019,-10.04707,20.63196
7,5.877899,-0.3749252,-0.3128214,0.872682,-9.821983,-10.04708,20.63197
7,5.872228,-0.3748648,-0.3129322,0.8726682,-9.821853,-10.0471,20.63227
7,5.86411,-0.3739301,-0.3134103,0.8728976,-9.821808,-10.04709,20.63234
7,5.767927,-0.3716958,-0.3159239,0.8729458,-9.821964,-10.04715,20.6314
7,5.794812,-0.371743,-0.3154654,0.8730915,-9.822072,-10.04718,20.63066
7,5.853304,-0.3722723,-0.3142886,0.8732904,-9.822277,-10.04724,20.62956
7,5.861302,-0.3711962,-0.3145593,0.8736508,-9.821915,-10.04733,20.6307
7,5.859463,-0.3710254,-0.3146728,0.8736825,-9.822054,-10.04739,20.63013
7,5.855413,-0.3705704,-0.3148945,0.8737957,-9.821672,-10.04742,20.63174
7,5.846636,-0.3696094,-0.3154264,0.8740109,-9.821462,-10.04748,20.6326
7,5.886497,-0.3682595,-0.3152946,0.8746281,-9.821206,-10.04755,20.63402
7,5.884165,-0.3684346,-0.3152616,0.8745662,-9.821177,-10.04769,20.63411
7,5.862673,-0.3682581,-0.3157021,0.8744817,-9.821164,-10.04781,20.63446
7,5.866183,-0.3672866,-0.3160788,0.8747541,-9.821271,-10.0479,20.63426
7,5.8821,-0.3678099,-0.3155756,0.8747159,-9.821179,-10.04808,20.6344
7,5.882966,-0.3674656,-0.315717,0.8748096,-9.82129,-10.04815,20.63435
7,5.875598,-0.3672222,-0.3159485,0.8748282,-9.821271,-10.04822,20.63465
7,5.87393,-0.3672104,-0.3159851,0.8748199,-9.821342,-10.04829,20.63467
7,5.899436,-0.3662005,-0.3160082,0.8752348,-9.821567,-10.04828,20.63446
7,5.922483,-0.3658375,-0.3157775,0.8754699,-9.821705,-10.04824,20.63445
7,5.937755,-0.3665031,-0.3152044,0.875398,-9.821665,-10.04827,20.63482
7,5.930421,-0.3664413,-0.3153445,0.8753734,-9.821594,-10.04823,20.63539
7,5.862038,-0.3659883,-0.316715,0.8750681,-9.821442,-10.04829,20.63618
7,5.859028,-0.3666856,-0.3164249,0.8748811,-9.821202,-10.04838,20.63736
7,5.782351,-0.3667511,-0.3176889,0.8743954,-9.820627,-10.04857,20.63866
7,5.774787,-0.3677061,-0.3173724,0.8741093,-9.820326,-10.04868,20.63942
7,5.749889,-0.367232,-0.3179975,0.8740814,-9.819922,-10.04878,20.64017
7,5.727826,-0.3676005,-0.3182261,0.8738433,-9.820148,-10.04869,20.63939
7,5.702724,-0.3681626,-0.3183881,0.8735476,-9.819956,-10.04877,20.64026
7,5.68703,-0.3687198,-0.3184181,0.8733015,-9.819864,-10.04876,20.6399
7,5.668425,-0.3701938,-0.3181058,0.8727916,-9.819782,-10.04877,20.63972
7,5.661574,-0.3702458,-0.3181989,0.8727357,-9.819765,-10.04883,20.63988
7,5.645593,-0.370463,-0.3183999,0.8725702,-9.820171,-10.04878,20.63894
7,5.615485,-0.3714654,-0.3184856,0.8721126,-9.819734,-10.04897,20.63962
7,5.603396,-0.3717457,-0.3185726,0.8719614,-9.819659,-10.04903,20.63986
7,5.557178,-0.3723182,-0.3191305,0.871513,-9.819827,-10.04892,20.63942
7,5.533358,-0.3728074,-0.3193284,0.8712314,-9.819702,-10.04897,20.63995
7,5.546447,-0.3732789,-0.3189075,0.8711836,-9.819594,-10.04902,20.64069
7,5.559434,-0.3737367,-0.3184982,0.8711371,-9.819352,-10.04903,20.64128
7,5.554497,-0.373385,-0.3187042,0.8712125,-9.819255,-10.04899,20.64191
7,5.54369,-0.3730385,-0.3190028,0.8712517,-9.819167,-10.04897,20.64282
7,5.527192,-0.3729892,-0.3192842,0.8711697,-9.818956,-10.04902,20.64367
7,5.490051,-0.3729886,-0.3199022,0.8709432,-9.819009,-10.04894,20.64411
7,5.458836,-0.3728928,-0.3204613,0.8707787,-9.81904,-10.04888,20.64438
7,5.459374,-0.3728673,-0.3204452,0.8707955,-9.818847,-10.04892,20.64524
7,5.437254,-0.3727853,-0.3208431,0.8706841,-9.818768,-10.04897,20.64574
7,5.427911,-0.372914,-0.3209459,0.8705911,-9.818569,-10.04912,20.64611
7,5.526235,-0.371474,-0.3198532,0.8716083,-9.818455,-10.04918,20.6467
7,5.55072,-0.3720795,-0.3191805,0.8715966,-9.818308,-10.0492,20.64726
7,5.565811,-0.372024,-0.3189443,0.8717067,-9.818284,-10.04922,20.64744
7,5.571618,-0.3720053,-0.3188552,0.8717473,-9.818198,-10.04928,20.64739
7,5.572955,-0.3721664,-0.3187598,0.8717135,-9.818156,-10.04925,20.64773
7,5.585846,-0.372531,-0.3183932,0.8716917,-9.818159,-10.04926,20.64791
7,5.600247,-0.3726839,-0.3180871,0.8717381,-9.818182,-10.04927,20.64803
7,5.60476,-0.3730734,-0.3178568,0.8716555,-9.818037,-10.04929,20.64809
7,5.596536,-0.3732367,-0.3179282,0.8715596,-9.818104,-10.04923,20.64824
7,5.566198,-0.3735797,-0.3183002,0.8712767,-9.818027,-10.04916,20.6485
7,5.560633,-0.3735875,-0.3183828,0.8712433,-9.818058,-10.04903,20.64865
7,5.540649,-0.3736826,-0.3186892,0.8710905,-9.818336,-10.04891,20.64828
7,5.535163,-0.3735189,-0.3188475,0.8711027,-9.818478,-10.04886,20.64814
7,5.534243,-0.3734494,-0.318908,0.8711103,-9.818729,-10.04879,20.64719
7,5.514661,-0.3733058,-0.3193088,0.871025,-9.819038,-10.04874,20.64646
7,5.498576,-0.3734346,-0.3195477,0.8708822,-9.819354,-10.04869,20.6456
7,5.470169,-0.373532,-0.319989,0.8706784,-9.819366,-10.04868,20.64563
7,5.471637,-0.3736696,-0.3199131,0.8706473,-9.819276,-10.04871,20.64549
7,5.468197,-0.3738649,-0.3199119,0.8705639,-9.819458,-10.04876,20.64477
7,5.503706,-0.3743319,-0.3191379,0.8706473,-9.819232,-10.04879,20.64462
7,5.509506,-0.3743843,-0.3190229,0.8706669,-9.819278,-10.04876,20.64442
7,5.51587,-0.374305,-0.3189517,0.8707271,-9.819413,-10.04875,20.64412
7,5.497613,-0.3742264,-0.3192971,0.8706343,-9.819678,-10.04868,20.64371
7,5.547153,-0.3737696,-0.318647,0.8710685,-9.819849,-10.04867,20.64322
7,5.552697,-0.3735664,-0.3186396,0.8711584,-9.820051,-10.04862,20.64277
7,5.568803,-0.3732392,-0.3185007,0.8713494,-9.820267,-10.04856,20.64247
7,5.653191,-0.3727876,-0.3172514,0.8719983,-9.820317,-10.04851,20.64239
7,5.652359,-0.3725722,-0.3173553,0.8720525,-9.82056,-10.04835,20.64192
7,5.680823,-0.3724772,-0.3169127,0.872254,-9.820518,-10.04836,20.64188
7,5.687272,-0.3725677,-0.3167756,0.8722652,-9.820648,-10.04831,20.64143
7,5.698288,-0.3729544,-0.3164676,0.8722118,-9.821239,-10.04812,20.6398
7,5.701658,-0.37305,-0.3163844,0.872201,-9.821431,-10.04807,20.63923
7,5.707499,-0.3732446,-0.3162195,0.8721776,-9.821552,-10.04804,20.63875
7,5.720773,-0.3732848,-0.3160096,0.8722365,-9.82189,-10.0479,20.63709
7,5.726012,-0.3732388,-0.3159476,0.8722786,-9.822055,-10.04786,20.63666
7,5.741566,-0.3731826,-0.3157171,0.872386,-9.822196,-10.04786,20.63613
7,5.748355,-0.3731846,-0.3156098,0.8724241,-9.82234,-10.04789,20.63583
7,5.723924,-0.3734624,-0.315921,0.8721925,-9.822449,-10.04792,20.63564
7,5.715598,-0.3735173,-0.3160435,0.8721247,-9.822445,-10.04797,20.63557
7,5.689373,-0.3739209,-0.3163349,0.871846,-9.822496,-10.048,20.63548
7,5.62584,-0.3742264,-0.3172934,0.8713664,-9.822573,-10.04799,20.63535
7,5.586407,-0.374593,-0.3177961,0.8710257,-9.822094,-10.04811,20.63659
8,5.119368,0.01159039,-0.3560439,0.9343973,0.173557,-10.04726,20.62431
8,5.109446,0.01202646,-0.3562157,0.9343264,0.1737005,-10.04724,20.62464
8,5.101003,0.01242666,-0.3563718,0.9342616,0.1737835,-10.0473,20.62476
8,5.072809,0.01468331,-0.3569546,0.9340063,0.1739177,-10.04728,20.62516
8,5.050707,0.01508068,-0.3573367,0.9338539,0.1740308,-10.04723,20.62549
8,5.029677,0.01551335,-0.357708,0.9337046,0.1740867,-10.04717,20.6257
8,5.038707,0.01599913,-0.3575916,0.933741,0.1741489,-10.04709,20.62591
8,5.04135,0.01665072,-0.3575984,0.933727,0.1741904,-10.04701,20.62605
8,5.059583,0.01681994,-0.3573129,0.9338333,0.1742078,-10.04696,20.62612
8,5.078831,0.01724112,-0.3570434,0.9339287,0.1741158,-10.04694,20.62573
8,5.04605,0.01774669,-0.3576272,0.9336958,0.1741594,-10.04689,20.62584
8,5.050862,0.01758462,-0.3575172,0.933741,0.1742196,-10.04682,20.62657
8,5.041156,0.01882091,-0.3577979,0.9336094,0.1742176,-10.04678,20.62693
8,5.040689,0.01827363,-0.357733,0.9336451,0.1742771,-10.0467,20.62751
8,5.032208,0.01798721,-0.3578255,0.9336153,0.1743559,-10.04663,20.62825
8,5.016142,0.01706249,-0.357993,0.9335684,0.1743633,-10.04658,20.62838
8,5.014228,0.01703713,-0.3580103,0.9335622,0.1744241,-10.04656,20.62896
8,5.007699,0.01700018,-0.3581022,0.9335276,0.1744905,-10.04654,20.62957
8,4.960252,0.01251827,-0.3585509,0.9334263,0.1745082,-10.04652,20.62995
8,4.944428,0.01242607,-0.3587977,0.9333327,0.1744842,-10.04653,20.63033
8,4.922508,0.01203591,-0.3591426,0.9332051,0.1744647,-10.0466,20.63022
8,4.91769,0.01187649,-0.3591962,0.9331865,0.1745942,-10.04659,20.63118
8,4.910594,0.011532,-0.359278,0.9331594,0.1748488,-10.04657,20.63234
8,4.902728,0.01149545,-0.3594074,0.93311,0.1748738,-10.04664,20.63224
8,5.055321,0.04163698,-0.3628923,0.9309004,0.1749133,-10.04667,20.63234
8,6.030817,0.06918887,-0.3586363,0.9309097,0.1749564,-10.04668,20.63246
8,8.15442,0.1139473,-0.3486747,0.9302914,0.1749922,-10.04674,20.63222
8,8.798906,0.1282131,-0.3477194,0.9287909,0.1750789,-10.04677,20.63219
8,8.83182,0.1290866,-0.3478619,0.9286166,0.1750902,-10.0468,20.63202
8,9.000341,0.1336215,-0.3487235,0.9276515,0.1750873,-10.04678,20.63205
8,9.045287,0.1350049,-0.3491931,0.9272744,0.1751075,-10.04679,20.63188
8,9.058332,0.135304,-0.3492122,0.9272236,0.1750825,-10.04682,20.63157
8,9.16328,0.1375715,-0.3491391,0.9269174,0.1751053,-10.04684,20.63145
8,9.216228,0.1393232,-0.349903,0.9263676,0.1750605,-10.04688,20.63111
8,9.214394,0.1406338,-0.3517053,0.9254866,0.1749386,-10.0469,20.63045
8,9.21676,0.1407129,-0.3517117,0.9254721,0.1751291,-10.04681,20.63137
8,8.340214,0.1224708,-0.3532254,0.9274873,0.1751235,-10.04684,20.63117
8,5.100004,0.03184468,-0.3591054,0.9327536,0.1751202,-10.04685,20.631
8,4.708857,0.01635075,-0.362917,0.931678,0.1751655,-10.04685,20.63105
8,4.540578,0.009914348,-0.3652895,0.9308412,0.1751046,-10.04687,20.63079
8,4.542691,0.008684384,-0.3652397,0.930873,0.1750181,-10.04684,20.63052
8,4.550747,0.008583074,-0.3651048,0.9309269,0.1749884,-10.04682,20.6306
8,4.552254,0.008522865,-0.3650641,0.9309434,0.1751091,-10.04674,20.63128
8,4.623978,0.008716625,-0.3638814,0.9314045,0.1752717,-10.04666,20.6322
8,4.656609,0.008120099,-0.3633283,0.9316258,0.175402,-10.0466,20.6331
8,4.747512,0.008091197,-0.3618338,0.9322075,0.1755375,-10.04654,20.63391
8,4.778687,0.007707191,-0.3613302,0.9324061,0.1755478,-10.04655,20.63377
8,4.802691,0.007716387,-0.3609431,0.9325559,0.1755366,-10.04657,20.63358
8,4.832538,0.007787381,-0.3604466,0.9327473,0.1757463,-10.04657,20.6342
8,4.832862,0.00768133,-0.3604456,0.9327486,0.1757127,-10.04662,20.63403
8,4.835374,0.007945179,-0.3603849,0.9327698,0.1760097,-10.04655,20.63506
8,4.847878,0.008766961,-0.3601679,0.9328463,0.1762047,-10.04651,20.63588
8,4.846665,0.00888049,-0.3601934,0.9328354,0.1761836,-10.04655,20.63571
8,4.833591,0.007659511,-0.3604069,0.9327638,0.1761614,-10.04658,20.63548
8,4.824708,0.007992903,-0.3605687,0.9326984,0.1760125,-10.04665,20.63465
8,4.829902,0.007249739,-0.360497,0.9327322,0.1758995,-10.04669,20.63411
8,4.833551,0.00728475,-0.3604418,0.9327533,0.1758462,-10.04667,20.63386
8,4.85809,0.007473283,-0.3600535,0.9329017,0.1756364,-10.04668,20.63313
8,4.87323,0.007566072,-0.3598134,0.9329937,0.1755261,-10.0467,20.63279
8,4.882747,0.007459803,-0.3596824,0.933045,0.1751981,-10.04675,20.63163
8,4.90009,0.008222493,-0.3594041,0.9331458,0.1751062,-10.04676,20.63134
8,4.910833,0.008241567,-0.3592253,0.9332145,0.1750819,-10.04671,20.63148
8,4.914661,0.008111214,-0.3591747,0.9332351,0.1748917,-10.04673,20.63084
8,4.916694,0.008203297,-0.3591445,0.933246,0.1748131,-10.0467,20.63065
8,4.903008,0.009135195,-0.3593753,0.9331484,0.1747644,-10.04669,20.6306
8,4.904206,0.008950853,-0.3593239,0.93317,0.1750216,-10.04656,20.632
8,4.910553,0.008676388,-0.3592178,0.9332134,0.1749717,-10.04656,20.63198
8,4.91203,0.008444532,-0.3591779,0.9332309,0.175119,-10.04651,20.6327
8,4.907281,0.00882637,-0.3592631,0.9331946,0.1750654,-10.04654,20.63243
8,4.871983,0.01332064,-0.359992,0.9328603,0.1751364,-10.04662,20.63244
8,4.874074,0.01418731,-0.3599707,0.9328558,0.1757504,-10.04655,20.63442
8,4.86337,0.01483088,-0.3601668,0.93277,0.1760143,-10.04646,20.63554
8,4.862846,0.01482243,-0.3601719,0.9327682,0.1761265,-10.04649,20.6357
8,4.862122,0.01498858,-0.3601539,0.9327725,0.176708,-10.04636,20.63774
8,4.930541,0.01576417,-0.359095,0.9331679,0.176735,-10.04637,20.63781
8,4.962898,0.01593233,-0.3585417,0.9333778,0.1771203,-10.04621,20.63949
8,5.019851,0.01649451,-0.3576281,0.9337184,0.1774174,-10.0461,20.64082
8,5.011649,0.01656937,-0.3577476,0.9336714,0.1777258,-10.04603,20.64185
8,5.007581,0.0171155,-0.35784,0.9336261,0.1779904,-10.04589,20.64285
8,5.040106,0.01686413,-0.3572785,0.9338456,0.1780778,-10.04586,20.64303
8,5.072809,0.01672664,-0.3567279,0.9340585,0.1781729,-10.04585,20.64316
8,5.08207,0.01674853,-0.3565642,0.9341207,0.17824,-10.04576,20.64366
8,5.078792,0.01667719,-0.3565948,0.9341103,0.1783512,-10.04565,20.64442
8,5.153471,0.01634658,-0.3553189,0.9346023,0.1785115,-10.0455,20.64539
8,5.160461,0.01615611,-0.3551953,0.9346525,0.1784122,-10.04551,20.64509
8,5.180054,0.01594494,-0.3548462,0.9347888,0.1785332,-10.04547,20.64558
8,5.19237,0.01586871,-0.354632,0.9348713,0.1785345,-10.04539,20.64579
8,5.213911,0.01587182,-0.3542728,0.9350074,0.1785631,-10.0453,20.64599
8,5.224835,0.01594076,-0.3540972,0.9350728,0.1785598,-10.04529,20.64607
8,5.234539,0.01632188,-0.3539514,0.9351214,0.1786635,-10.04513,20.64663
8,5.25229,0.01655141,-0.3536669,0.935225,0.1787138,-10.045,20.64705
8,5.241946,0.01655242,-0.3538495,0.9351559,0.1785528,-10.04508,20.64656
8,5.244823,0.0166041,-0.3538108,0.9351696,0.1784673,-10.0451,20.64642
8,5.248782,0.01662075,-0.3537451,0.9351942,0.178395,-10.04505,20.64645
8,5.249976,0.01671552,-0.3537263,0.9351996,0.1784042,-10.045,20.64674
8,5.214625,0.01669877,-0.3543338,0.9349699,0.1780737,-10.04509,20.64535
8,5.191314,0.01715157,-0.3547434,0.9348064,0.1781668,-10.04501,20.6459
8,5.199611,0.01682332,-0.3545813,0.9348739,0.1781305,-10.04505,20.64575
8,5.198442,0.01660174,-0.3546064,0.9348683,0.1779751,-10.04524,20.64482
8,5.165812,0.0174504,-0.3552253,0.9346178,0.1779006,-10.04531,20.64457
8,5.162169,0.01745944,-0.3553013,0.9345888,0.1777999,-10.04542,20.64394
8,5.160044,0.01753981,-0.3553491,0.9345691,0.1778397,-10.04548,20.6438
8,5.164902,0.01817588,-0.3553367,0.9345616,0.1778131,-10.04551,20.64358
8,5.166988,0.01855431,-0.3553547,0.9345474,0.1777021,-10.04558,20.64303
8,5.162511,0.01885586,-0.3554748,0.9344957,0.1775947,-10.04568,20.64246
8,5.163916,0.01900065,-0.3554771,0.9344919,0.1774992,-10.04571,20.64198
8,5.149667,0.01897154,-0.3557196,0.9344001,0.1773448,-10.04573,20.64141
8,5.117339,0.0181029,-0.3561636,0.9342482,0.1772671,-10.04575,20.64119
8,5.115233,0.01794522,-0.3561783,0.9342456,0.1773079,-10.0457,20.64131
8,5.124876,0.01741513,-0.3559727,0.9343341,0.1772162,-10.0457,20.64105
8,5.126558,0.01725822,-0.3559293,0.9343535,0.1772157,-10.04569,20.64109
8,5.133624,0.01709477,-0.3558091,0.9344023,0.1771477,-10.04573,20.64063
8,5.143423,0.01699558,-0.3556443,0.9344668,0.1771319,-10.04577,20.64043
8,5.152215,0.01696943,-0.3555092,0.9345188,0.1770749,-10.04585,20.63993
8,5.157157,0.01708976,-0.355453,0.9345379,0.1772503,-10.04606,20.63954
8,5.158335,0.01777832,-0.3555155,0.9345013,0.1773446,-10.04628,20.63905
8,5.149857,0.01836076,-0.3557218,0.9344115,0.1774405,-10.04641,20.63882
8,5.126329,0.01843991,-0.3561304,0.9342543,0.1774672,-10.04656,20.63836
8,5.126443,0.0186533,-0.3561565,0.9342402,0.1775427,-10.04669,20.63828
8,5.123117,0.01875977,-0.3562329,0.9342089,0.1775314,-10.0468,20.63798
8,5.122353,0.01903867,-0.3562804,0.9341851,0.177537,-10.04685,20.63785
8,5.108142,0.01770592,-0.3563794,0.9341736,0.1774916,-10.04691,20.63766
8,5.111324,0.0177118,-0.3563332,0.934191,0.1774939,-10.04697,20.63744
8,5.122353,0.01758686,-0.3561461,0.9342648,0.1773755,-10.04697,20.63714
8,5.138316,0.01747874,-0.3558758,0.9343699,0.1773587,-10.047,20.63709
8,5.128354,0.01681153,-0.3559726,0.9343451,0.1774433,-10.04701,20.6374
8,5.116458,0.01620591,-0.3561164,0.9343011,0.1774294,-10.04703,20.6374
8,5.098774,0.01526263,-0.3563321,0.9342347,0.1774366,-10.04707,20.63745
8,5.097122,0.01502745,-0.3563439,0.934234,0.1774915,-10.0471,20.63744
8,5.08758,0.01484379,-0.3564871,0.9341824,0.177435,-10.04709,20.63735
8,5.077519,0.01476194,-0.3566535,0.9341201,0.1774233,-10.04718,20.63722
8,5.195238,0.01638882,-0.3548511,0.9347792,0.177382,-10.04717,20.63707
8,5.228097,0.01628593,-0.3543075,0.9349872,0.1773844,-10.04716,20.63691
8,5.22716,0.01620999,-0.3543196,0.9349839,0.1774037,-10.04719,20.63682
8,5.223972,0.01633504,-0.3543814,0.9349583,0.1774266,-10.04718,20.63683
8,5.206126,0.01685213,-0.3547246,0.934819,0.1773816,-10.04722,20.63653
8,5.2097,0.01688741,-0.3546688,0.9348395,0.1773981,-10.04718,20.6364
8,5.230458,0.01770282,-0.3543964,0.9349277,0.1774457,-10.04713,20.63667
8,5.279973,0.02063836,-0.353907,0.9350529,0.177447,-10.04715,20.63664
8,5.244001,0.01915795,-0.3543253,0.934926,0.1774674,-10.04716,20.63669
8,5.225698,0.01925615,-0.3546345,0.9348067,0.1775009,-10.04714,20.63678
8,5.210715,0.01985155,-0.3549523,0.9346736,0.1775101,-10.04718,20.6367
8,5.211279,0.02020669,-0.3549775,0.9346564,0.1775295,-10.04712,20.637
8,5.208045,0.02021569,-0.3550293,0.9346366,0.1775272,-10.04712,20.63717
8,5.19701,0.02041505,-0.3552286,0.9345565,0.1775475,-10.0471,20.63749
8,5.180735,0.02044478,-0.355496,0.9344541,0.1775047,-10.04702,20.63764
8,5.141442,0.02024158,-0.3561152,0.9342228,0.1775563,-10.04705,20.63779
8,5.111286,0.0205582,-0.3566414,0.9340152,0.1776425,-10.04703,20.63831
8,5.023402,0.02017382,-0.3580367,0.9334896,0.1776922,-10.04701,20.63847
8,4.986802,0.02052174,-0.3586817,0.9332343,0.1776824,-10.04699,20.63855
8,4.931335,0.02207359,-0.3598138,0.932763,0.1777079,-10.04702,20.63861
8,4.868443,0.02236432,-0.3608758,0.9323457,0.1777874,-10.04683,20.63938
8,4.864176,0.02236747,-0.3609291,0.9323251,0.1778435,-10.04671,20.64001
8,4.765757,0.02211905,-0.3625238,0.931712,0.1776403,-10.04665,20.63957
8,4.749823,0.0224087,-0.3628299,0.931586,0.1776389,-10.04658,20.63956
8,4.737227,0.02218011,-0.3629947,0.9315271,0.1776266,-10.04645,20.63969
8,4.724722,0.02201196,-0.3631755,0.9314607,0.1775918,-10.04642,20.63963
8,4.728618,0.022045,-0.3631037,0.9314879,0.1776758,-10.04633,20.64006
8,4.735572,0.02208034,-0.3629957,0.9315291,0.1776303,-10.04629,20.63998
8,4.737475,0.02210828,-0.3629559,0.9315441,0.1776411,-10.04616,20.64039
8,4.72074,0.02191907,-0.3631989,0.9314538,0.1776533,-10.04614,20.64057
8,4.710396,0.02167355,-0.3633234,0.931411,0.1776587,-10.04606,20.64093
8,4.706194,0.02163606,-0.3633804,0.9313896,0.1776904,-10.04601,20.64121
8,4.689557,0.02162891,-0.3636441,0.9312869,0.1777168,-10.04594,20.64157
8,4.679772,0.02148135,-0.3637705,0.9312409,0.1778774,-10.04592,20.64217
8,4.660015,0.0209855,-0.3640051,0.9311605,0.1780745,-10.04586,20.64301
8,4.652822,0.01902576,-0.3638546,0.9312615,0.1780844,-10.04582,20.64325
8,4.648905,0.01868823,-0.3638715,0.9312617,0.1780658,-10.04577,20.64346
8,4.649115,0.01866922,-0.3638698,0.9312627,0.1779608,-10.04577,20.64328
8,4.648315,0.01866402,-0.3638789,0.9312593,0.1779419,-10.04573,20.64339
8,4.646544,0.01865568,-0.3639034,0.9312499,0.1779324,-10.0457,20.64352
8,4.647134,0.01794372,-0.3638115,0.9312998,0.1778963,-10.0457,20.64355
8,4.637092,0.01794992,-0.3639762,0.9312353,0.1779377,-10.04572,20.64366
8,4.631893,0.01794044,-0.3640613,0.9312022,0.1779159,-10.04572,20.64361
8,4.617746,0.01792524,-0.3642942,0.9311114,0.1778657,-10.0457,20.6434
8,4.603897,0.01781995,-0.3645023,0.9310319,0.1779908,-10.04566,20.64378
8,4.595465,0.01785334,-0.3646349,0.9309794,0.1780905,-10.04565,20.64412
8,4.603301,0.0180544,-0.36453,0.9310166,0.1781107,-10.04563,20.64403
8,4.600109,0.01808868,-0.36458,0.9309963,0.1781996,-10.04559,20.64435
9,6.215458,0.4476662,-0.3010726,0.8419918,10.1812,-10.02255,20.6641
9,6.535311,0.4451717,-0.2945486,0.8456141,10.18139,-10.01932,20.66494
9,6.501467,0.445368,-0.2950619,0.8453318,10.18156,-10.01593,20.66598
9,33.62105,0.8267177,-0.1093478,0.5518885,10.18169,-10.01169,20.6667
9,34.69014,-0.0006444938,0.0005569551,0.9999996,10.18092,-10.00775,20.66236
9,6.439006,0.4420755,-0.2950979,0.8470458,10.18038,-10.00551,20.65984
9,34.69018,-0.00086537,0.0003624,0.9999996,10.18012,-10.00383,20.65846
9,7.287123,0.4441274,-0.2806418,0.8508766,10.17976,-10.0023,20.65542
9,6.516259,0.446533,-0.2947032,0.8448422,10.17959,-10.00088,20.65409
9,6.732982,0.4509813,-0.2920524,0.8433987,10.17941,-9.999618,20.65283
9,30.21645,0.7951677,-0.1424164,0.5894284,10.17921,-9.998398,20.6516
9,10.02913,0.5307257,-0.2783368,0.8005366,10.17891,-9.997882,20.64978
9,5.216879,0.3981833,-0.3161243,0.861113,10.17872,-9.997107,20.64872
9,5.051056,0.3949825,-0.3197995,0.86123,10.17858,-9.997647,20.64779
9,37.15739,0.8535915,-0.06387763,0.5170118,10.17848,-9.997378,20.64709
